Month;Start_Date;End_Date;Station;PumpCycle;Datetime;diff_flux_umol_m2_h1;CO2_diff_umol_m2_h1
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;2;19;2023-08-26T05:26:37Z;NA;3778,6984514096257
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;2;20;2023-08-26T06:26:51Z;NA;3756,7677529866614
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;2;21;2023-08-26T07:27:07Z;NA;3303,0274882763338
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;2;22;2023-08-26T08:27:24Z;NA;3526,8256184820211
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;2;2023-08-25T12:16:07Z;24,222474560560709;13531,2682816055603
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;3;2023-08-25T13:17:47Z;19,743763584580119;11944,0410257148469
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;4;2023-08-25T14:19:28Z;16,658656933338889;10087,4994512409539
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;5;2023-08-25T15:21:10Z;18,824898885088345;10699,7176956772255
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;6;2023-08-25T16:22:51Z;16,299408588567804;8646,5655815691807
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;7;2023-08-25T17:24:31Z;17,681553454919342;9983,6390682855490
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;8;2023-08-25T18:26:09Z;17,823378990145397;9986,9401802014781
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;9;2023-08-25T19:27:44Z;18,988408836679181;10538,1397549913672
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;10;2023-08-25T20:29:21Z;19,350157984817148;10143,4867908547403
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;11;2023-08-25T21:30:56Z;17,188320078181878;8813,1615910812961
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;12;2023-08-25T22:32:29Z;20,823977185798384;11008,0173048031265
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;13;2023-08-25T23:34:02Z;23,431485993761925;10451,4700767424438
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;14;2023-08-26T00:35:36Z;21,875762280828894;13550,0770375297088
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;15;2023-08-26T01:37:10Z;20,434535066692412;13248,4062689929160
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;16;2023-08-26T02:38:41Z;19,788777072677608;15036,8685739509892
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;17;2023-08-26T03:40:13Z;23,937489548519753;15906,2960559578714
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;18;2023-08-26T04:41:45Z;27,252132219381924;17004,6457411398806
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;19;2023-08-26T05:43:16Z;25,480162782687248;16760,0606335942903
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;20;2023-08-26T06:44:48Z;22,095642164867009;12641,3288664197626
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;21;2023-08-26T07:46:21Z;27,782741176380505;14394,7127135061492
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;22;2023-08-26T08:47:55Z;30,763055043628292;15058,8065869140264
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;23;2023-08-26T09:49:27Z;55,822189988608280;21301,6864655041427
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;24;2023-08-26T10:51:00Z;77,257210078535707;18893,1197223860690
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;25;2023-08-26T11:52:35Z;74,764870182422442;20983,0545743965340
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;26;2023-08-26T12:54:09Z;38,330440618850119;14146,6067352721802
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;27;2023-08-26T13:55:43Z;47,792076334425296;10409,1534035132590
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;28;2023-08-26T14:57:19Z;7,199818111348343;2465,2235610935577
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;3;29;2023-08-26T15:58:54Z;11,753772555191166;4671,7556624711606
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;4;2023-08-25T15:38:07Z;NA;2778,5378124961917
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;5;2023-08-25T16:40:34Z;157,630030185421390;2800,0687683109732
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;6;2023-08-25T17:44:10Z;703,116824636530282;2456,4356969964383
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;7;2023-08-25T18:46:12Z;NA;2800,3889614830791
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;8;2023-08-25T19:51:19Z;163,825565381121038;3262,0029113206219
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;9;2023-08-25T20:53:20Z;NA;3662,6359255598031
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;10;2023-08-25T21:58:22Z;47,778549911004731;3643,9856746845398
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;11;2023-08-25T23:00:20Z;NA;3611,9869713124367
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;12;2023-08-26T00:03:51Z;NA;4064,9452806730369
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;4;13;2023-08-26T01:08:54Z;49,632917830766829;4535,5538756272435
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;2;2023-08-25T12:58:10Z;11,970738075132989;11272,4938155146810
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;3;2023-08-25T13:58:10Z;12,306436846315158;8565,0614542077437
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;4;2023-08-25T14:58:10Z;7,121862675391237;7554,1876855809569
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;5;2023-08-25T15:58:10Z;8,919295483524335;7252,4755207324242
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;6;2023-08-25T16:58:10Z;11,158505960310816;7687,0090047685972
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;7;2023-08-25T17:58:10Z;9,950687907558327;6217,4893874379450
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;8;2023-08-25T18:58:10Z;10,535865158344397;6188,6355381493713
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;9;2023-08-25T19:58:10Z;10,216439565698238;6074,9652685643950
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;10;2023-08-25T20:58:10Z;10,735193715488371;6104,9505283001199
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;11;2023-08-25T21:58:10Z;14,814510337111434;11505,9028191627058
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;12;2023-08-25T22:58:10Z;11,253086059913024;6148,9426731159774
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;13;2023-07-29T02:16:15Z;NA;9548,7884109268089
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;14;2023-08-26T00:58:10Z;32,411308947090717;11639,6427489163798
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;15;2023-08-26T02:09:50Z;11,563847143850550;10769,1837668951121
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;16;2023-08-26T02:58:10Z;15,687130105495322;11533,4656758898200
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;17;2023-07-29T06:33:27Z;NA;7439,0639911193484
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;18;2023-08-26T04:58:10Z;323,615093204838217;15035,4686073477224
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;19;2023-08-26T05:58:10Z;32,085772091203914;11808,0358689364948
Aug;2023-08-24T22:00:00Z;2023-08-26T22:00:00Z;5;20;2023-07-29T09:46:19Z;NA;11884,0634285855722
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;2;2023-09-25T10:44:10Z;9,618435019251461;2905,4859285351363
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;3;2023-09-25T11:44:10Z;15,397326056610060;2756,3439179646953
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;4;2023-09-25T12:44:10Z;12,856612077916656;2462,7589918474268
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;5;2023-09-25T13:44:10Z;15,805773888818340;2705,8310148672954
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;6;2023-09-25T14:44:10Z;14,819824539324268;2532,0188229436772
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;7;2023-09-25T15:44:10Z;13,163720652281931;2695,9382127233762
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;8;2023-09-25T16:44:10Z;13,973654990705482;2727,2274548387149
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;9;2023-09-25T17:44:10Z;14,310382358110934;3268,3859534668372
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;10;2023-09-25T18:44:10Z;21,690457078180383;2716,6908711869669
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;11;2023-09-25T19:44:10Z;21,317255588147031;2291,0835862373001
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;12;2023-09-25T20:44:10Z;21,660194587061483;2149,7517262992765
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;13;2023-09-25T21:44:10Z;20,849935994428233;2220,0157113160394
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;14;2023-09-25T22:44:10Z;19,944596664440287;2372,1989949799254
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;15;2023-09-25T23:44:10Z;20,650690161780595;2426,7540233372274
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;16;2023-09-26T00:44:10Z;19,707869960647695;2150,5086884210295
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;17;2023-09-26T01:44:10Z;19,473030690786075;2233,3072562593597
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;18;2023-09-26T02:44:10Z;21,240921027608557;2444,2635796352715
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;19;2023-09-26T03:44:10Z;20,764215172308820;2457,9618024326269
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;20;2023-09-26T04:44:10Z;22,309840901762616;2531,4931988665653
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;21;2023-09-26T05:44:10Z;17,664698769287966;2411,7382730444760
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;22;2023-09-26T06:44:10Z;21,465197318740572;2156,0053604841710
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;1;23;2023-09-26T07:44:10Z;16,915714858566549;2460,8501940536121
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;2;2023-09-25T09:51:14Z;16,282802466691990;2887,7536070413962
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;3;2023-09-25T10:54:44Z;32,770170429265754;3165,5251266864097
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;4;2023-09-25T11:58:15Z;26,661214617337549;3272,7668265909729
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;5;2023-09-25T13:01:47Z;13,965514269976344;2746,3767029007945
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;6;2023-09-25T14:05:20Z;8,184988401401343;2257,1520080509304
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;7;2023-09-25T15:08:52Z;13,380643747280972;2205,0944837704760
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;8;2023-09-25T16:12:25Z;19,180872054899151;2734,0806123307207
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;9;2023-09-25T17:15:59Z;14,705567532668876;2585,5024961353301
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;10;2023-09-25T18:19:33Z;13,499866536697024;2839,1663011132250
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;11;2023-09-25T19:23:02Z;18,278303763320334;3729,4281232043559
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;12;2023-09-25T20:26:31Z;16,583080375234104;3294,8499126098113
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;13;2023-09-25T21:29:55Z;16,185949804978829;3013,2460293067438
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;14;2023-09-25T22:33:20Z;18,483030908436351;3435,9343622111437
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;15;2023-09-25T23:36:45Z;22,935244467066532;3957,4697621509458
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;16;2023-09-26T00:40:09Z;22,668883180947176;3315,7708264008552
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;17;2023-09-26T01:43:32Z;24,704846439168342;3056,2456871561913
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;18;2023-09-26T02:46:57Z;32,250530314296704;3372,7739990870546
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;19;2023-09-26T03:50:21Z;29,253634349897325;3003,9407837670087
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;20;2023-09-26T04:53:45Z;23,252776584436432;2706,3240109169610
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;21;2023-09-26T05:57:09Z;35,315040203722248;2764,0850880001572
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;22;2023-09-26T07:00:33Z;41,128405093952161;2955,7933383188506
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;2;23;2023-09-26T08:04:00Z;30,289664506106693;2735,9820780404070
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;2;2023-09-25T09:55:05Z;25,833600361169150;15380,5044087222395
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;3;2023-09-25T10:55:18Z;24,325767356773852;12503,5493778845339
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;4;2023-09-25T11:55:33Z;-26,421130898733033;12560,7665251541439
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;5;2023-09-25T12:55:47Z;7,901529021547482;10870,9436712386105
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;6;2023-09-25T13:56:04Z;7,040127996643458;9049,6510477498850
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;7;2023-09-25T14:56:18Z;8,053816863028198;9034,1921610539048
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;8;2023-09-25T15:56:34Z;8,121785195021033;8812,9327140673104
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;9;2023-09-25T16:56:51Z;7,209438220006050;7921,4858826705313
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;10;2023-09-25T17:57:08Z;6,983861650429063;7842,7389956903389
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;11;2023-09-25T18:57:23Z;7,811318817856597;10297,4855718740710
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;12;2023-09-25T19:57:36Z;7,693299843949543;9389,4316929173947
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;13;2023-09-25T20:57:45Z;8,099747751329264;9568,9707237586008
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;14;2023-09-25T21:57:56Z;8,163119666969498;10879,0167059861215
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;15;2023-09-25T22:58:05Z;8,655747135531469;11878,5045712359715
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;16;2023-09-25T23:58:13Z;8,571960068418662;13678,9771275478506
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;17;2023-09-26T00:58:23Z;9,861094383735391;14000,2778894253242
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;18;2023-09-26T01:58:31Z;10,182845158254512;14243,8738944055731
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;19;2023-09-26T02:58:40Z;10,898420218801670;14530,2252263303544
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;20;2023-09-26T03:58:48Z;11,826631606024252;14897,0777625452411
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;21;2023-09-26T04:58:56Z;11,951826741391292;15383,7688583318104
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;22;2023-09-26T05:59:04Z;12,172244062129147;15394,1038542543592
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;23;2023-09-26T06:59:14Z;12,875655608794991;16118,8453336773891
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;3;24;2023-09-26T07:59:23Z;14,371340993059700;16125,5606969427645
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;2;2023-09-25T11:21:38Z;NA;4960,3187930113008
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;3;2023-09-25T12:21:52Z;NA;4884,5928200937024
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;4;2023-09-25T13:23:39Z;456,879057342175997;4569,7713658734956
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;5;2023-09-25T14:22:25Z;NA;4484,5470825290631
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;6;2023-09-25T15:24:13Z;16,717390170251978;4329,3513571873227
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;7;2023-09-25T16:24:39Z;27,893823091137183;4217,1729498002387
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;8;2023-09-25T17:24:47Z;60,703331490123986;4266,0125673735884
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;9;2023-09-25T18:32:30Z;16,720374713946672;4663,8198549016270
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;10;2023-09-25T19:28:44Z;35,248950345285238;6021,2440110799853
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;11;2023-09-25T20:25:35Z;28,014097358521489;5580,1130189971955
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;12;2023-09-25T21:25:44Z;67,146246368154763;5935,8005380707446
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;13;2023-09-25T22:25:53Z;53,025668288730387;6019,6401903594215
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;14;2023-09-25T23:26:02Z;102,499294245605157;6304,9518667873517
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;15;2023-09-26T00:26:12Z;50,326021018092021;5944,9933209492920
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;16;2023-09-26T01:26:23Z;132,048828657988139;6279,7620594381615
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;17;2023-09-26T02:26:31Z;61,032777413098017;6292,8031366863224
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;18;2023-09-26T03:26:38Z;41,550219009577397;6142,7692492642127
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;19;2023-09-26T04:26:49Z;91,380762214071666;6102,6836776278242
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;20;2023-09-26T05:26:57Z;58,373269838433025;6163,1545854240103
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;21;2023-09-26T06:27:06Z;81,150636403622414;6095,2479568592216
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;22;2023-09-26T07:27:19Z;40,347716619155918;6055,3272004058517
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;23;2023-09-26T08:27:24Z;67,757860406186325;5979,4433821998991
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;4;24;2023-09-26T09:27:36Z;226,059314031114610;5942,0058222910857
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;2;2023-09-25T10:52:42Z;NA;11132,6431335359903
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;3;2023-09-25T11:54:14Z;NA;9319,7551381526846
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;4;2023-09-25T12:55:48Z;NA;9864,4749242567814
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;5;2023-09-25T13:57:21Z;NA;9732,7450749427935
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;6;2023-09-25T14:58:53Z;NA;9971,0558100494218
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;7;2023-09-25T16:00:26Z;NA;9910,8566478737630
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;8;2023-09-25T17:02:02Z;NA;9845,1586521510380
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;9;2023-09-25T18:03:35Z;NA;9787,6202615206748
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;10;2023-09-25T19:05:08Z;NA;10479,3185296783540
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;11;2023-09-25T20:06:41Z;NA;9770,8209965343540
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;12;2023-09-25T21:08:12Z;NA;10394,0003727333333
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;13;2023-09-25T22:09:42Z;NA;9464,3001333585307
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;14;2023-09-25T23:11:12Z;NA;10032,8850049073026
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;15;2023-09-26T00:13:00Z;NA;11740,0515283481200
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;16;2023-09-26T01:14:15Z;NA;10030,7016394318798
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;17;2023-09-26T02:15:45Z;NA;11477,0175549024734
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;18;2023-09-26T03:17:16Z;NA;11736,0835323337924
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;19;2023-09-26T04:18:45Z;NA;11706,1047854936769
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;20;2023-09-26T05:20:14Z;NA;10772,6661860989316
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;21;2023-09-26T06:21:46Z;NA;11996,3165764499208
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;22;2023-09-26T07:23:17Z;NA;11610,3820066713506
Sep;2023-09-24T22:00:00Z;2023-09-25T22:00:00Z;5;23;2023-09-26T08:24:47Z;NA;11024,8142361865066
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;2;2023-09-26T13:43:10Z;14,757769737487516;1151,7821387280210
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;3;2023-09-26T14:43:10Z;16,250944346215604;1272,8902341655810
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;4;2023-09-26T15:43:10Z;15,568950969698529;1501,1463065095893
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;5;2023-09-26T16:43:10Z;14,030131811900905;1525,0858794865146
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;6;2023-09-26T17:43:10Z;11,671641872279343;1544,3494239302695
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;7;2023-09-26T18:43:10Z;13,864059616867587;1876,2434787942927
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;8;2023-09-26T19:43:10Z;16,762596008284138;1567,0437313675045
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;9;2023-09-26T20:43:10Z;16,913799632527240;1377,6141220815766
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;10;2023-09-26T21:43:10Z;15,652003188495586;1745,6586972352434
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;11;2023-09-26T22:43:10Z;13,905687881442557;1366,8273226767883
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;12;2023-09-26T23:43:10Z;14,337404336889028;1423,9395465972666
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;13;2023-09-27T00:43:10Z;15,949936774573803;1499,9131725680566
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;14;2023-09-27T01:43:10Z;16,414248460004618;1533,5330857717156
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;15;2023-09-27T02:43:10Z;17,934354827414008;1494,1282577431436
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;16;2023-09-27T03:43:10Z;18,391715248472664;1521,1576289012464
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;17;2023-09-27T04:43:10Z;17,863461010335730;1492,2821988667984
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;18;2023-09-27T05:43:10Z;19,443578383663503;1385,3359379977630
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;19;2023-09-27T06:43:10Z;20,087080894119005;1780,6058961270739
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;20;2023-09-27T07:43:10Z;6,088637702100530;860,1909797405167
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;21;2023-09-05T16:34:48Z;NA;549,9891802410411
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;22;2023-09-27T09:43:10Z;10,664545236752524;726,1267215932063
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;23;2023-09-27T10:43:10Z;10,022747494520042;794,2866182982923
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;24;2023-09-27T11:43:10Z;5,934533648645194;492,0125480125496
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;25;2023-09-27T12:43:10Z;6,187027255185475;470,5849731784234
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;26;2023-09-27T13:43:10Z;8,899543623253225;807,3177902791941
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;27;2023-09-27T14:43:10Z;190,508867116399898;3693,4480486129792
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;28;2023-09-27T15:43:10Z;52,747273352333330;2141,9570873000421
Sep;2023-09-25T22:00:00Z;2023-09-27T22:00:00Z;6;29;2023-09-27T16:43:10Z;43,837513310924713;1983,7215305194361
